periodo;serviciousuariots;servicio;sentido;id_punto;paradero;observacion
4;209R;209;R;75_PM_NP;T-21-205-SN-113;
4;209eI;209e;I;153_PM_NO;E-20-205-SN-55;
4;209eI;209e;I;154_PM_SO;E-20-205-SN-55;
4;209eI;209e;I;95_PM_SO;T-24-205-NS-45;
4;209eI;209e;I;85_PM_SO;T-24-205-NS-45;
4;209eI;209e;I;420_PM_NO;L-34-40-15-PO;
4;209eI;209e;I;467_PM_SO;L-34-45-15-NS;
4;209eR;209e;R;471_PM_NP;T-34-488-OP-5;
4;209eR;209e;R;421_PM_SP;L-34-45-20-SN;
4;209eR;209e;R;157_PM_NP;T-23-205-SN-20;
4;209eR;209e;R;59_PM_SO;T-23-205-SN-20;
4;209eR;209e;R;74_PM_NP;E-22-205-SN-32;
4;209eR;209e;R;75_PM_NP;T-21-205-SN-113;
4;210I;210;I;222_PM_NP;T-7-48-PO-55;
4;210I;210;I;251_PM_NO;T-20-53-PO-80;
4;210I;210;I;153_PM_NO;T-20-53-PO-80;
4;210I;210;I;509_PM_SO;T-21-134-NS-35;
4;210I;210;I;515_PM_SO;T-33-134-NS-5;
4;210I;210;I;97_PM_NO;T-34-270-NS-75;
4;210R;210;R;98_PM_NP;T-34-236-SN-3;
4;210R;210;R;516_PM_NP;T-31-134-SN-25;
4;210vI;210v;I;222_PM_NP;T-7-48-PO-55;
4;210vI;210v;I;251_PM_NO;T-20-53-PO-80;
4;210vI;210v;I;153_PM_NO;T-20-53-PO-80;
4;210vI;210v;I;509_PM_SO;T-21-134-NS-35;
4;210vI;210v;I;515_PM_SO;T-33-134-NS-5;
4;210vI;210v;I;195_PM_NO;L-33-14-30-PO;
4;210vI;210v;I;400_PM_SO;L-34-54-95-NS;
4;210vR;210v;R;401_PM_NO;L-34-66-26-SN;
4;210vR;210v;R;194_PM_SP;L-33-14-65-OP;
4;210vR;210v;R;516_PM_NP;T-31-134-SN-25;
4;211I;211;I;264_PM_SP;T-33-12-NS-20;
4;211I;211;I;506_PM_SP;E-33-12-NS-30;
4;211I;211;I;158_PM_NP;T-26-12-OP-10;
4;211I;211;I;11_PM_NP;T-26-12-OP-15;
4;211I;211;I;144_PM_SP;T-27-228-NS-25;
4;211I;211;I;115_PM_NP;T-30-273-OP-5;
4;211I;211;I;146_PM_SP;T-30-251-PO-15;
4;211I;211;I;150_PM_SP;L-30-51-56-NS;
4;211I;211;I;152_PM_SP;L-30-51-115-NS;
4;211R;211;R;113_PM_NO;T-30-248-SN-28;
4;211R;211;R;122_PM_SO;T-26-12-PO-25;
4;211R;211;R;104_PM_NO;T-33-12-SN-20;
4;211cI;211c;I;144_PM_SP;T-27-228-NS-25;
4;211cI;211c;I;115_PM_NP;T-30-273-OP-5;
4;211cI;211c;I;146_PM_SP;T-30-251-PO-15;
4;211cR;211c;R;113_PM_NO;T-30-248-SN-28;
4;212IPM;212;I;41_PM_SP;T-18-154-NS-20;
4;212IPM;212;I;5_PM_SO;T-31-254-NS-30;
4;212IPM;212;I;3_PM_SO;T-31-254-NS-50;
4;212IPM;212;I;42_PM_SP;E-31-12-NS-55;
4;212IPM;212;I;511_PM_NP;T-31-89-OP-10;
4;212IPM;212;I;512_PM_NP;E-31-89-OP-40;
4;212IPM;212;I;95_PM_SO;T-24-205-NS-40;
4;212IPM;212;I;156_PM_SP;T-23-216-OP-15;
4;212IPM;212;I;61_PM_SP;L-23-36-30-NS;
4;212IPM;212;I;62_PM_NP;L-23-14-35-OP;
4;212R;212;R;63_PM_SO;L-23-21-55-PO;
4;212R;212;R;157_PM_NP;T-23-205-SN-35;
4;212R;212;R;59_PM_SO;T-23-205-SN-35;
4;212R;212;R;74_PM_NP;T-22-205-SN-35;
4;212R;212;R;521_PM_SO;T-21-89-PO-27;
4;212R;212;R;522_PM_SO;T-21-89-PO-35;
4;212R;212;R;2_PM_NP;E-31-12-SN-5;
4;212R;212;R;4_PM_NP;T-31-254-SN-13;
4;212R;212;R;6_PM_NO;T-31-254-SN-35;
4;213eI;213e;I;509_PM_SO;T-21-134-NS-35;
4;213eI;213e;I;515_PM_SO;T-33-134-NS-5;
4;213eI;213e;I;417_PM_SP;E-34-270-NS-65;
4;213eR;213e;R;97_PM_NO;L-34-6-35-PO;
4;213eR;213e;R;96_PM_NO;L-34-6-35-PO;
4;213eR;213e;R;98_PM_NP;L-34-6-35-PO;
4;213eR;213e;R;516_PM_NP;T-31-134-SN-20;
4;214I;214;I;106_PM_NO;T-26-227-SN-20;
4;214I;214;I;83_PM_SO;T-26-212-PO-5;
4;214I;214;I;500_PM_NO;T-25-228-SN-30;
4;214I;214;I;371_PM_NP;T-4-22-SN-20;
4;214I;214;I;361_PM_NP;L-1-13-20-OP;
4;214I;214;I;358_PM_NP;L-2-4-50-SN;
4;214I;214;I;499_PM_SO;L-2-17-5-SN;
4;214I;214;I;482_PM_NO;T-3-10-SN-5;
4;214R;214;R;136_PM_SP;T-3-10-NS-10;
4;214R;214;R;359_PM_SO;T-2-3-NS-10;
4;214R;214;R;140_PM_SO;T-20-131-PO-5;
4;214R;214;R;251_PM_NO;E-20-199-NS-25;
4;214R;214;R;142_PM_SP;T-25-228-NS-30;
4;214R;214;R;84_PM_NP;L-25-13-10-NS;
4;216I;216;I;63_PM_SO;L-23-19-5-SN;
4;216I;216;I;157_PM_NP;T-23-205-SN-35;
4;216I;216;I;59_PM_SO;T-23-205-SN-35;
4;216I;216;I;118_PM_NP;L-19-21-25-SN;
4;216R;216;R;132_PM_SO;T-19-12-NS-10;
4;216R;216;R;133_PM_SO;L-18-16-30-NS;
4;216R;216;R;95_PM_SO;L-22-29-7-OP;
4;216R;216;R;156_PM_SP;L-23-36-20-NS;
4;216R;216;R;61_PM_SP;L-23-36-30-NS;
4;216R;216;R;62_PM_NP;L-23-14-35-OP;
4;216yI;216y;I;118_PM_NP;L-19-21-25-SN;
4;217eI;217e;I;147_PM_NP;L-30-51-40-SN;
4;217eI;217e;I;114_PM_NP;T-30-248-SN-28;
4;217eR;217e;R;165_PM_SP;T-20-188-NS-13;
4;217eR;217e;R;151_PM_SO;L-30-4-35-NS;
4;217eR;217e;R;145_PM_SP;T-30-252-NS-13;
4;219eI;219e;I;71_PM_SO;I-26-228-SN-25;
4;219eI;219e;I;122_PM_SO;I-26-228-SN-25;
4;219eI;219e;I;118_PM_NP;E-19-12-SN-7;
4;219eR;219e;R;395_PM_SP;T-3-13-NS-5;
4;219eR;219e;R;396_PM_SP;T-3-13-NS-10;
4;219eR;219e;R;132_PM_SO;T-17-12-NS-55;
4;219eR;219e;R;133_PM_SO;L-18-16-5-NS;
4;219eR;219e;R;158_PM_NP;E-18-12-NS-5;
4;219eR;219e;R;11_PM_NP;T-26-12-OP-15;
4;221eI;221e;I;98_PM_NP;T-34-236-SN-4;
4;221eI;221e;I;516_PM_NP;E-33-134-SN-100;
4;221eR;221e;R;255_PM_SP;T-20-68-NS-6;
4;221eR;221e;R;23_PM_SO;T-20-68-NS-6;
4;221eR;221e;R;251_PM_NO;T-20-53-PO-80;
4;221eR;221e;R;153_PM_NO;T-20-53-PO-80;
4;221eR;221e;R;515_PM_SO;T-33-134-NS-5;
4;221eR;221e;R;97_PM_NO;E-34-270-NS-65;
4;223I;223;I;395_PM_SP;T-3-13-NS-5;
4;223I;223;I;396_PM_SP;T-3-13-NS-10;
4;223I;223;I;128_PM_SP;T-3-13-NS-20;
4;223I;223;I;355_PM_SP;T-4-16-NS-2;
4;223I;223;I;356_PM_NP;E-4-296-OP-5;
4;223I;223;I;459_PM_NP;L-2-8-55-OP;
4;223I;223;I;138_PM_SO;L-2-8-15-OP;
4;223I;223;I;142_PM_SP;T-25-228-NS-30;
4;223I;223;I;79_PM_SP;T-25-228-NS-55;
4;223I;223;I;105_PM_NP;T-26-231-OP-15;
4;223I;223;I;40_PM_NP;L-29-1-15-OP;
4;223R;223;R;39_PM_SO;T-29-239-SN-15;
4;223R;223;R;90_PM_SO;T-27-232-PO-10;
4;223R;223;R;69_PM_NP;T-26-228-SN-10;
4;223R;223;R;500_PM_NO;T-25-228-SN-30;
4;223R;223;R;372_PM_NP;T-4-22-SN-15;
4;223R;223;R;370_PM_NP;T-1-3-SN-38;
4;223R;223;R;363_PM_NP;T-2-3-SN-25;
4;223R;223;R;357_PM_SO;L-4-18-20-PO;
4;223R;223;R;488_PM_NO;T-4-16-SN-15;
4;224IPM;224;I;41_PM_SP;T-18-154-NS-20;
4;224IPM;224;I;5_PM_SO;T-31-254-NS-30;
4;224IPM;224;I;3_PM_SO;T-31-254-NS-50;
4;224IPM;224;I;42_PM_SP;E-31-12-NS-55;
4;224IPM;224;I;511_PM_NP;T-31-89-OP-10;
4;224IPM;224;I;515_PM_SO;T-33-134-NS-5;
4;224IPM;224;I;505_PM_SO;T-33-134-NS-26;
4;224IPM;224;I;155_PM_SO;T-33-267-NS-15;
4;224R;224;R;104_PM_NO;T-33-12-SN-20;
4;224R;224;R;2_PM_NP;E-31-12-SN-5;
4;224R;224;R;4_PM_NP;T-31-254-SN-13;
4;224R;224;R;6_PM_NO;T-31-254-SN-35;
4;225I;225;I;472_PM_SO;E-18-12-NS-10;
4;225I;225;I;473_PM_SP;L-31-25-40-NS;
4;225I;225;I;42_PM_SP;E-31-12-NS-55;
4;225I;225;I;264_PM_SP;T-33-12-NS-20;
4;225I;225;I;505_PM_SO;T-33-134-NS-26;
4;225I;225;I;196_PM_NP;L-22-38-5-OP;
4;225I;225;I;260_PM_SO;L-22-3-15-NS;
4;225I;225;I;134_PM_SO;L-23-3-10-NS;
4;225I;225;I;88_PM_SO;L-23-3-15-NS;
4;225R;225;R;253_PM_NO;L-34-9-5-SN;
4;225R;225;R;135_PM_NP;L-33-6-50-SN;
4;226I;226;I;142_PM_SP;T-25-228-NS-30;
4;226I;226;I;81_PM_SO;T-25-449-OP-10;
4;226I;226;I;260_PM_SO;L-22-3-15-NS;
4;226R;226;R;101_PM_NP;L-34-22-37-SN;
4;226R;226;R;500_PM_NO;T-25-228-SN-30;
4;226R;226;R;27_PM_SO;T-20-190-SN-35;
4;227I;227;I;446_PM_SP;T-18-157-OP-15;
4;227I;227;I;287_PM_SP;T-18-157-OP-20;
4;227I;227;I;288_PM_SP;T-18-157-OP-25;
4;227I;227;I;45_PM_NP;T-18-157-OP-40;
4;227I;227;I;289_PM_SP;T-18-157-OP-70;
4;227I;227;I;204_PM_SP;T-18-157-OP-90;
4;227I;227;I;205_PM_NO;T-20-195-NS-15;
4;227I;227;I;80_PM_NP;L-25-11-15-OP;
4;227I;227;I;84_PM_NP;L-25-11-10-OP;
4;227I;227;I;197_PM_NP;L-28-11-30-OP;
4;227RPM;227;R;198_PM_SO;L-29-22-35-PO;
4;227RPM;227;R;83_PM_SO;T-26-212-PO-5;
4;227RPM;227;R;81_PM_SO;L-26-19-5-PO;
4;227RPM;227;R;75_PM_NP;T-21-205-SN-113;
4;227RPM;227;R;448_PM_NO;T-18-158-PO-10;
4;227RPM;227;R;447_PM_SO;T-18-153-PO-30;
4;228I;228;I;71_PM_SO;L-26-35-10-PO;
4;228R;228;R;76_PM_SO;L-30-58-15-PO;
4;228R;228;R;70_PM_SP;L-26-35-15-OP;
4;229I;229;I;142_PM_SP;T-25-228-NS-30;
4;229I;229;I;79_PM_SP;T-25-228-NS-55;
4;229I;229;I;11_PM_NP;T-26-12-OP-15;
4;229I;229;I;122_PM_SO;T-26-12-PO-25;
4;229R;229;R;158_PM_NP;T-26-12-OP-10;
4;229R;229;R;500_PM_NO;T-25-228-SN-30;
4;230I;230;I;136_PM_SP;T-3-12-OP-75;
4;230I;230;I;31_PM_SP;E-20-174-NS-10;
4;230I;230;I;251_PM_NO;E-20-199-NS-25;
4;230I;230;I;95_PM_SO;T-24-205-NS-45;
4;230I;230;I;85_PM_SO;T-24-205-NS-45;
4;230R;230;R;157_PM_NP;T-23-205-SN-30;
4;230R;230;R;59_PM_SO;T-23-205-SN-30;
4;230R;230;R;74_PM_NP;E-22-205-SN-32;
4;230R;230;R;75_PM_NP;T-21-205-SN-113;
4;230R;230;R;28_PM_NP;T-20-190-SN-35;
4;230R;230;R;372_PM_NP;T-4-22-SN-15;
4;230R;230;R;370_PM_NP;T-1-3-SN-38;
4;230R;230;R;499_PM_SO;T-2-3-SN-70;
4;230R;230;R;482_PM_NO;T-3-10-SN-5;
4;271I;271;I;142_PM_SP;T-25-228-NS-30;
4;271I;271;I;79_PM_SP;T-25-228-NS-55;
4;271I;271;I;144_PM_SP;T-27-228-NS-25;
4;271I;271;I;115_PM_NP;T-30-273-OP-5;
4;271R;271;R;146_PM_SP;L-30-30-15-NS;
4;271R;271;R;147_PM_NP;L-30-30-15-NS;
4;271R;271;R;113_PM_NO;T-30-248-SN-28;
4;271R;271;R;69_PM_NP;T-26-228-SN-10;
4;271R;271;R;500_PM_NO;T-25-228-SN-30;
4;301I;301;I;362_PM_NO;L-1-13-10-PO;
4;301I;301;I;142_PM_SP;T-25-228-NS-30;
4;301I;301;I;79_PM_SP;T-25-228-NS-55;
4;301I;301;I;159_PM_NP;T-27-230-NS-10;
4;301I;301;I;87_PM_SO;T-27-230-NS-45;
4;301R;301;R;162_PM_NO;T-30-272-PO-5;
4;301R;301;R;69_PM_NP;T-26-228-SN-20;
4;301R;301;R;500_PM_NO;T-25-228-SN-30;
4;301R;301;R;371_PM_NP;T-4-22-SN-20;
4;301c2R;301c2;R;73_PM_NP;L-23-26-5-OP;
4;301c2R;301c2;R;160_PM_NP;T-27-230-SN-40;
4;301cIPM;301c;I;159_PM_NP;I-26-228-SN-25;
4;301cIPM;301c;I;87_PM_SO;T-27-230-NS-45;
4;301cRPM;301c;R;162_PM_NO;T-30-272-PO-5;
4;302I;302;I;34_PM_NP;T-20-188-SN-75;
4;302I;302;I;165_PM_SP;T-20-188-NS-20;
4;302I;302;I;168_PM_SO;T-20-188-NS-30;
4;302I;302;I;24_PM_SO;T-29-227-NS-40;
4;302I;302;I;122_PM_SO;T-26-12-PO-25;
4;302I;302;I;67_PM_SO;L-27-24-45-NS;
4;302I;302;I;64_PM_SP;L-23-22-10-NS;
4;302R;302;R;65_PM_NO;L-23-22-15-SN;
4;302R;302;R;158_PM_NP;T-26-12-OP-10;
4;302R;302;R;11_PM_NP;T-26-12-OP-15;
4;302R;302;R;106_PM_NO;T-26-227-SN-20;
4;302eI;302e;I;168_PM_SO;E-20-188-NS-25;
4;302eI;302e;I;24_PM_SO;T-29-227-NS-40;
4;302eI;302e;I;122_PM_SO;T-26-12-PO-22;
4;302eR;302e;R;158_PM_NP;T-24-12-OP-20;
4;302eR;302e;R;11_PM_NP;T-26-12-OP-15;
4;303I;303;I;174_PM_NO;T-6-41-SN-10;
4;303I;303;I;249_PM_SO;L-6-32-50-NS;
4;303I;303;I;250_PM_SO;T-5-8-NS-55;
4;303I;303;I;251_PM_NO;T-20-53-PO-73;
4;303I;303;I;153_PM_NO;E-20-53-PO-95;
4;303R;303;R;33_PM_SP;T-20-73-OP-50;
4;303R;303;R;34_PM_NP;T-20-73-OP-50;
4;303R;303;R;169_PM_NP;T-1-4-OP-5;
4;303R;303;R;170_PM_NO;T-2-8-SN-36;
4;303R;303;R;248_PM_NP;T-2-8-SN-36;
4;303eI;303e;I;174_PM_NO;T-6-323-PO-5;
4;303eR;303e;R;34_PM_NP;T-20-188-SN-67;
4;303eR;303e;R;169_PM_NP;T-20-188-SN-67;
4;303eR;303e;R;170_PM_NO;T-20-188-SN-67;
4;303eR;303e;R;171_PM_NO;T-6-330-SN-3;
4;307I;307;I;177_PM_NO;L-6-24-5-PO;
4;307I;307;I;249_PM_SO;L-6-32-50-NS;
4;307I;307;I;250_PM_SO;T-5-8-NS-55;
4;307I;307;I;140_PM_SO;T-20-131-PO-5;
4;307I;307;I;251_PM_NO;T-20-199-NS-23;
4;307I;307;I;153_PM_NO;E-20-53-PO-95;
4;307I;307;I;183_PM_SP;E-14-134-SN-30;
4;307I;307;I;322_PM_NP;E-14-134-SN-30;
4;307I;307;I;33_PM_SP;T-20-73-OP-50;
4;307I;307;I;34_PM_NP;T-20-73-OP-50;
4;307I;307;I;169_PM_NP;T-1-4-OP-5;
4;307I;307;I;170_PM_NO;T-2-8-SN-36;
4;307I;307;I;248_PM_NP;T-2-8-SN-36;
4;307I;307;I;186_PM_NO;T-6-329-SN-10;
4;307I;307;I;188_PM_NO;L-6-23-30-SN;
4;307I;307;I;475_PM_SP;T-6-327-OP-40;
4;307cI;307c;I;177_PM_NO;L-6-24-5-PO;
4;307cI;307c;I;187_PM_NO;L-6-23-25-NS;
4;307cR;307c;R;545_PM_SP;L-6-29-5-OP;
4;307cR;307c;R;188_PM_NO;T-6-327-OP-3;
4;307cR;307c;R;475_PM_SP;T-6-327-OP-40;
4;307eI;307e;I;191_PM_NP;L-6-43-10-SN;
4;307eI;307e;I;187_PM_NO;L-6-23-25-NS;
4;307eI;307e;I;140_PM_SO;T-20-131-PO-5;
4;307eI;307e;I;251_PM_NO;T-20-199-NS-23;
4;307eI;307e;I;153_PM_NO;E-20-53-PO-95;
4;307eR;307e;R;183_PM_SP;E-14-134-SN-30;
4;307eR;307e;R;322_PM_NP;E-14-134-SN-30;
4;307eR;307e;R;33_PM_SP;T-20-73-OP-50;
4;307eR;307e;R;34_PM_NP;T-20-73-OP-50;
4;307eR;307e;R;545_PM_SP;L-6-32-25-SN;
4;307eR;307e;R;188_PM_NO;T-6-327-OP-3;
4;308I;308;I;176_PM_SO;L-6-24-5-PO;
4;308I;308;I;178_PM_NP;L-6-40-10-NS;
4;308I;308;I;181_PM_SO;T-6-7-PO-40;
4;308I;308;I;138_PM_SO;T-2-3-NS-38;
4;308R;308;R;31_PM_SP;E-20-174-NS-10;
4;308R;308;R;372_PM_NP;T-4-22-SN-20;
4;308R;308;R;370_PM_NP;T-1-3-SN-38;
4;308R;308;R;363_PM_NP;T-2-3-SN-25;
4;308R;308;R;137_PM_NP;T-6-7-OP-1;
4;308R;308;R;171_PM_NO;T-6-330-SN-5;
4;308R;308;R;179_PM_NP;T-6-45-OP-162;
4;308R;308;R;475_PM_SP;L-6-40-5-SN;
4;308cI;308c;I;176_PM_SO;L-6-24-5-PO;
4;308cI;308c;I;178_PM_NP;L-6-40-10-NS;
4;308cI;308c;I;186_PM_NO;T-6-329-SN-10;
4;308cI;308c;I;187_PM_NO;L-6-23-30-SN;
4;308cR;308c;R;545_PM_SP;L-6-29-5-OP;
4;308cR;308c;R;179_PM_NP;T-6-45-OP-162;
4;308cR;308c;R;475_PM_SP;L-6-40-5-SN;
4;313eI;313e;I;186_PM_NO;T-6-327-PO-30;
4;313eI;313e;I;188_PM_NO;T-6-327-PO-30;
4;313eI;313e;I;21_PM_SO;L-6-39-10-PO;
4;313eR;313e;R;18_PM_NP;E-7-53-OP-30;
4;314I;314;I;176_PM_SO;T-6-327-PO-3;
4;314I;314;I;174_PM_NO;L-6-40-75-PO;
4;314I;314;I;249_PM_SO;T-6-7-PO-40;
4;314I;314;I;250_PM_SO;T-5-8-NS-55;
4;314I;314;I;251_PM_NO;T-20-53-PO-73;
4;314I;314;I;153_PM_NO;E-20-53-PO-95;
4;314I;314;I;183_PM_SP;E-14-134-SN-30;
4;314I;314;I;322_PM_NP;E-14-134-SN-30;
4;314I;314;I;33_PM_SP;T-20-73-OP-50;
4;314I;314;I;34_PM_NP;T-20-73-OP-50;
4;314I;314;I;169_PM_NP;T-1-4-OP-5;
4;314I;314;I;170_PM_NO;T-2-8-SN-36;
4;314I;314;I;178_PM_NP;L-6-40-25-OP;
4;314I;314;I;179_PM_NP;L-6-40-20-SN;
4;314I;314;I;475_PM_SP;L-6-40-5-SN;
4;314cI;314c;I;176_PM_SO;T-6-327-PO-3;
4;314cI;314c;I;174_PM_NO;L-6-40-75-PO;
4;314cI;314c;I;181_PM_SO;T-6-7-PO-40;
4;314cI;314c;I;137_PM_NP;T-6-7-OP-1;
4;314cI;314c;I;178_PM_NP;L-6-40-25-OP;
4;314cI;314c;I;179_PM_NP;L-6-40-20-SN;
4;314cI;314c;I;475_PM_SP;L-6-40-5-SN;
4;315cI;315c;I;177_PM_NO;L-6-24-5-PO;
4;315cI;315c;I;191_PM_NP;L-6-43-10-SN;
4;315cI;315c;I;187_PM_NO;T-6-327-PO-65;
4;315cR;315c;R;545_PM_SP;L-6-29-5-OP;
4;315cR;315c;R;475_PM_SP;T-6-327-OP-40;
4;315eIPMPT;315e;I;191_PM_NP;L-6-43-10-SN;
4;315eIPMPT;315e;I;251_PM_NO;T-20-53-PO-73;
4;315eIPMPT;315e;I;153_PM_NO;E-20-53-PO-95;
4;315eRPMPT;315e;R;184_PM_SP;T-20-175-PO-5;
4;315eRPMPT;315e;R;170_PM_NO;T-20-175-PO-5;
4;315eRPMPT;315e;R;171_PM_NO;T-6-330-SN-5;
4;315eRPMPT;315e;R;186_PM_NO;T-6-329-SN-10;
4;315eRPMPT;315e;R;188_PM_NO;L-6-23-30-SN;
4;321I;321;I;80_PM_NP;L-25-11-15-OP;
4;321I;321;I;84_PM_NP;L-25-11-10-OP;
4;321R;321;R;15_PM_NO;T-29-238-SN-10;
4;321R;321;R;16_PM_NO;T-29-238-SN-17;
4;321R;321;R;83_PM_SO;T-26-212-PO-5;
4;321R;321;R;81_PM_SO;L-26-19-5-PO;
4;321R;321;R;82_PM_SP;L-26-7-5-NS;
4;323I;323;I;505_PM_SO;T-33-134-NS-27;
4;325I;325;I;253_PM_NO;L-34-9-5-SN;
4;325I;325;I;45_PM_NP;T-18-159-SN-37;
4;325I;325;I;289_PM_SP;T-18-157-OP-70;
4;325RPM2;325;R;448_PM_NO;T-18-158-PO-10;
4;325RPM2;325;R;264_PM_SP;T-33-12-NS-20;
4;325RPM2;325;R;505_PM_SO;T-33-134-NS-27;
4;325RPM2;325;R;155_PM_SO;L-33-15-30-OP;
4;325RPM2;325;R;134_PM_SO;L-33-24-5-OP;
4;325RPM2;325;R;88_PM_SO;L-23-3-15-NS;
4;329I;329;I;15_PM_NO;T-29-238-SN-10;
4;329I;329;I;92_PM_SO;L-26-10-20-PO;
4;329I;329;I;522_PM_SO;L-21-9-5-PO;
4;329R;329;R;91_PM_NP;L-26-10-25-OP;
4;329R;329;R;38_PM_NO;L-29-7-10-NS;
4;345I;345;I;15_PM_NO;T-29-238-SN-10;
4;345I;345;I;16_PM_NO;T-29-238-SN-17;
4;345I;345;I;199_PM_SO;L-29-24-5-SN;
4;345I;345;I;201_PM_NO;L-28-21-5-SN;
4;345I;345;I;256_PM_NP;T-20-176-SN-40;
4;345I;345;I;251_PM_NO;T-20-53-PO-80;
4;345I;345;I;153_PM_NO;T-20-53-PO-80;
4;345RPM;345;R;254_PM_SO;L-20-42-5-OP;
4;345RPM;345;R;37_PM_SP;T-28-181-NS-5;
4;345RPM;345;R;26_PM_NP;L-28-3-15-OP;
4;348I;348;I;527_PM_NO;T-13-279-PO-5;
4;348I;348;I;529_PM_NP;L-13-40-60-PO;
4;348I;348;I;541_PM_NO;T-13-278-PO-5;
4;348I;348;I;240_PM_NO;T-13-88-PO-5;
4;348I;348;I;200_PM_SO;T-13-12-PO-5;
4;348I;348;I;241_PM_SO;T-12-12-PO-15;
4;348I;348;I;199_PM_SO;L-29-22-20-PO;
4;348I;348;I;198_PM_SO;L-29-22-35-PO;
4;348I;348;I;83_PM_SO;T-26-212-PO-5;
4;348I;348;I;81_PM_SO;L-26-19-5-PO;
4;348I;348;I;82_PM_SP;L-26-7-5-NS;
4;348R;348;R;80_PM_NP;L-25-11-15-OP;
4;348R;348;R;84_PM_NP;L-25-11-10-OP;
4;348R;348;R;197_PM_NP;L-28-11-30-OP;
4;348R;348;R;242_PM_SP;T-12-12-OP-18;
4;348R;348;R;540_PM_SP;T-13-98-OP-20;
4;348R;348;R;272_PM_SP;L-13-15-105-OP;
4;350I;350;I;535_PM_SP;L-13-86-15-NS;
4;350I;350;I;218_PM_NO;L-13-14-40-PO;
4;350I;350;I;219_PM_NP;T-13-92-SN-15;
4;350I;350;I;272_PM_SP;L-13-15-105-OP;
4;350R;350;R;528_PM_SO;T-13-94-PO-10;
4;350R;350;R;541_PM_NO;T-13-278-PO-5;
4;350R;350;R;539_PM_SO;E-13-278-OP-30;
4;350R;350;R;243_PM_SP;L-13-101-30-NS;
4;350R;350;R;244_PM_SP;L-13-14-55-OP;
4;350R;350;R;245_PM_SP;L-13-14-50-OP;
4;350R;350;R;534_PM_SP;L-13-14-25-OP;
4;350cI;350c;I;528_PM_SO;T-13-94-PO-10;
4;350cI;350c;I;541_PM_NO;T-13-278-PO-5;
4;385I;385;I;226_PM_SO;T-13-108-PO-15;
4;385R;385;R;58_PM_NP;L-21-13-5-SN;
4;385R;385;R;75_PM_NP;L-21-19-3-OP;
4;385R;385;R;255_PM_SP;L-7-9-40-OP;
4;385R;385;R;23_PM_SO;L-7-9-35-OP;
4;385R;385;R;224_PM_SP;T-7-48-OP-45;
4;385R;385;R;225_PM_SP;T-7-48-OP-55;
4;401I;401;I;531_PM_SO;T-13-99-NS-5;
4;401I;401;I;532_PM_SO;T-13-104-PO-25;
4;401I;401;I;533_PM_SO;T-13-104-PO-33;
4;401I;401;I;234_PM_NO;T-7-54-PO-25;
4;401I;401;I;236_PM_NO;E-7-53-PO-20;
4;401I;401;I;251_PM_NO;T-20-53-PO-85;
4;401I;401;I;153_PM_NO;E-20-53-PO-90;
4;401R;401;R;267_PM_SP;T-7-53-OP-48;
4;401R;401;R;268_PM_SP;T-13-54-NS-5;
4;401R;401;R;536_PM_SP;T-13-54-NS-75;
4;401R;401;R;539_PM_SO;E-13-54-NS-85;
4;401R;401;R;537_PM_SO;T-13-103-OP-10;
4;402I;402;I;328_PM_NO;T-10-71-PO-10;
4;402I;402;I;295_PM_NO;E-10-71-PO-75;
4;402I;402;I;297_PM_NO;E-9-71-PO-32;
4;402I;402;I;22_PM_NO;T-8-71-PO-30;
4;402I;402;I;27_PM_SO;T-20-190-SN-35;
4;402R;402;R;33_PM_SP;T-20-73-OP-45;
4;402R;402;R;296_PM_SP;T-9-71-OP-30;
4;402R;402;R;320_PM_SP;T-9-71-OP-60;
4;402R;402;R;304_PM_NP;E-10-71-OP-21;
4;402R;402;R;442_PM_NP;T-10-71-OP-70;
4;402R;402;R;547_PM_NP;T-10-71-OP-75;
4;403IPM;403;I;165_PM_SP;T-20-188-NS-20;
4;403IPM;403;I;251_PM_NO;T-20-53-PO-80;
4;403IPM;403;I;153_PM_NO;T-20-53-PO-80;
4;403IPM;403;I;212_PM_NO;T-20-134-NS-5;
4;403IPM;403;I;448_PM_NO;T-18-158-PO-10;
4;403IPM;403;I;447_PM_SO;T-18-153-PO-30;
4;403R;403;R;446_PM_SP;T-18-157-OP-15;
4;403R;403;R;287_PM_SP;T-18-157-OP-20;
4;403R;403;R;288_PM_SP;T-18-157-OP-25;
4;403R;403;R;45_PM_NP;E-18-157-OP-45;
4;403R;403;R;289_PM_SP;T-18-157-OP-70;
4;404I;404;I;231_PM_SO;L-13-12-10-PO;
4;404I;404;I;234_PM_NO;T-7-54-PO-25;
4;404I;404;I;236_PM_NO;E-7-53-PO-15;
4;404I;404;I;251_PM_NO;T-20-53-PO-75;
4;404I;404;I;257_PM_NO;T-20-53-PO-75;
4;404I;404;I;28_PM_NP;T-20-190-SN-35;
4;404R;404;R;30_PM_SP;E-20-289-PO-5;
4;404R;404;R;31_PM_SP;E-20-289-PO-5;
4;404R;404;R;267_PM_SP;T-7-53-OP-50;
4;404R;404;R;450_PM_SP;E-9-53-OP-20;
4;404R;404;R;268_PM_SP;T-13-54-NS-5;
4;404R;404;R;229_PM_NP;L-13-28-5-OP;
4;404cI;404c;I;231_PM_SO;L-13-59-3-PO;
