ot;fecha;periodo;serviciousuariots;paradero;toc;varianza;n;IC
OT01;30/08/2017;4;D07CI;L-32-23-OP-45;15.88888889;423.2574;9;13.4411707
OT01;30/08/2017;4;D07I;L-32-23-OP-45;14.61538462;771.7437;13;15.10152972
OT01;23/08/2017;4;D08CI;T-17-116-OP-30;13;171.4608;4;12.83241802
OT01;24/08/2017;4;D08CR;T-19-116-PO-10;31.625;204.9705;8;9.921029891
OT01;23/08/2017;4;D08I;T-17-116-OP-30;15.14285714;453.2679;7;15.77191883
OT01;24/08/2017;4;D08R;T-19-116-PO-10;34.3;388.068975;10;12.20985575
OT01;31/08/2017;4;D08R;L-19-33-NS-45;15.66666667;630.9252;9;16.41057331
OT01;30/08/2017;4;D09I;L-19-37-SN-5;49.92857143;209.6566875;14;7.584839817
OT01;31/08/2017;4;D11I;L-19-28-OP-40;52;52.47601875;9;4.732768436
OT01;30/08/2017;4;D11I;L-17-22-SN-40;41;20.6064;2;6.291325228
OT01;01/09/2017;4;D11I;L-17-46-SN-5;41.16666667;66.6792;6;6.533947438
OT01;23/08/2017;4;D11R;L-17-24-NS-10;27.3;399.7325083;10;12.39198291
OT01;30/08/2017;4;D12I;L-32-3-SN-70;24.8;170.5685083;5;11.44775945
OT01;30/08/2017;4;D14I;L-32-3-SN-70;13;85.7304;2;12.83241802
OT01;24/08/2017;4;D15R;T-19-116-PO-10;13.3;459.2943;10;13.28316597
OT01;30/08/2017;4;D17I;L-32-23-OP-45;23.5;634.595175;14;13.19594317
OT01;31/08/2017;4;D18I;L-19-28-OP-40;31.30769231;686.4704438;13;14.24279806
OT01;31/08/2017;4;D18R;L-19-33-NS-45;10.66666667;294.03;6;13.72069998
OT01;31/08/2017;4;D18RPM;L-19-33-NS-45;10.66666667;294.03;6;13.72069998
OT01;31/08/2017;4;E01I;L-33-57-OP-75;21.6;692.1386;10;16.30619406
OT01;23/08/2017;4;E07R;L-33-52-OP-20;85.66666667;54.16551874;6;5.889004681
OT01;31/08/2017;4;E08I;L-33-50-SN-40;84.125;76.15049165;8;6.047103942
OT01;31/08/2017;4;E09I;L-33-6-SN-35;20.36363636;721.6652667;11;15.87550798
OT01;31/08/2017;4;E11I;L-33-6-SN-35;29.25;1159.883083;20;14.92616302
OT01;31/08/2017;4;E13I;L-33-6-SN-35;34.83333333;636.7852166;12;14.27782105
OT01;31/08/2017;4;E16I;L-33-6-SN-35;22.5;521.0370083;8;15.81777391
OT01;25/08/2017;4;F03CR;L-34-40-PO-150;44.5;29.5392;4;5.326297746
OT01;25/08/2017;4;F03R;L-34-40-PO-150;57.4;255.2854333;10;9.903052664
OT01;31/08/2017;4;F05R;L-33-6-SN-35;46.13333333;574.64575;15;12.13138935
OT01;25/08/2017;4;F10I;L-34-40-PO-150;60.52;515.3678499;25;8.899072159
OT01;25/08/2017;4;F13CI;L-34-40-PO-150;61.5;162.44585;14;6.67646173
OT01;25/08/2017;4;F13I;L-34-40-PO-150;66.54545455;465.4492249;22;9.015314603
OT01;25/08/2017;4;F13R;T-34-270-NS-8;19;1433.779667;22;15.82289476
OT01;25/08/2017;4;F15R;T-34-270-NS-8;12.72727273;504.69;11;13.2761478
OT01;25/08/2017;4;F16R;L-34-40-PO-150;37.375;179.460525;8;9.28315378
OT01;24/08/2017;4;F19I;T-34-269-SN-10;11.46153846;709.02;13;14.47483554
OT01;24/08/2017;4;F24I;T-34-269-SN-10;30.8;170.8237667;5;11.45632212
OT01;31/08/2017;4;F25I;L-33-50-SN-40;61.83333333;172.8519917;6;10.52004603
OT01;14/09/2017;4;G05I;T-27-228-SN-40;55.60869565;575.2840749;23;9.802420514
OT01;01/09/2017;4;H03R;T-29-238-SN-10;15.72727273;653.7524333;11;15.11006693
OT01;01/09/2017;4;H03R;T-30-232-PO-5;12.54545455;556.6008;11;13.94221071
OT01;05/09/2017;4;H04R;L-28-3-PO-13;60;181.5299333;10;8.350840627
OT01;01/09/2017;4;H06I;T-29-238-SN-10;18.22222222;463.0342667;9;14.05857761
OT01;05/09/2017;4;H06I;L-28-8-SN-55;48.125;153.29155;8;8.579662132
OT01;05/09/2017;4;H07R;L-28-3-PO-13;63.4;280.5368416;10;10.38128282
OT01;05/09/2017;4;H09I;L-28-8-SN-55;72.5;44.84592499;4;6.562775812
OT01;01/09/2017;4;H12I;T-29-238-SN-10;15;521.3652;8;15.82275479
OT01;05/09/2017;4;H12I;L-28-8-SN-55;49.83333333;192.0304833;6;11.08831446
OT01;01/09/2017;4;H12R;T-30-232-PO-5;12.85714286;425.0175;7;15.27251138
OT01;05/09/2017;4;H13I;L-28-8-SN-55;69.33333333;160.50685;9;8.277164805
OT01;06/09/2017;4;I01R;T-12-426-OP-10;15;389.205;6;15.78591106
OT01;06/09/2017;4;I01RPM;T-12-426-OP-10;15;389.205;6;15.78591106
OT01;26/09/2017;4;I02I;L-13-65-PO-125;26.28571429;367.31535;7;14.19798099
OT01;06/09/2017;4;I04R;L-12-25-NS-25;27.8;543.6251438;10;14.45126414
OT01;01/09/2017;4;I05I;T-29-238-SN-10;14.85714286;449.955;7;15.71417526
OT01;17/11/2017;4;I05R;T-12-12-OP-15;38.7;423.2674021;10;12.75156481
OT01;06/09/2017;4;I07R;T-13-12-NS-25;18.71428571;423.215175;7;15.24009475
OT01;26/09/2017;4;I10I;T-13-104-PO-33;50;417.2962313;12;11.55813279
OT01;06/09/2017;4;I13R;L-12-25-NS-25;12;554.7525;10;14.598415
OT01;06/09/2017;4;I14R;L-12-25-NS-25;43.63636364;459.5514;11;12.66854608
OT01;26/09/2017;4;I21I;L-13-65-PO-125;28.44444444;198.6813333;9;9.209018588
OT01;30/08/2017;4;J01CR;L-11-14-NS-30;95.5;83.25876665;8;6.323041969
OT01;25/08/2017;4;J01I;L-10-26-PO-30;78.52631579;345.7159749;19;8.360629822
OT01;05/09/2017;4;J01I;L-9-13-SN-10;51.5625;600.8102333;16;12.01060103
OT01;30/08/2017;4;J01R;L-11-14-NS-30;85.375;167.3096833;16;6.338063976
OT01;23/08/2017;4;J04R;T-10-64-PO-12;25.28571429;834.5903417;14;15.13312888
OT01;01/09/2017;4;J07CI;T-5-7-SN-13;53.3;306.427625;10;10.84975744
OT01;23/08/2017;4;J07EI;T-10-64-PO-12;12;288.12;5;14.87845282
OT01;01/09/2017;4;J07EI;L-10-12-PO-9;77.5;59.39219374;4;7.552500438
OT01;23/08/2017;4;J07I;T-10-64-PO-12;15;288.12;4;16.63461596
OT01;01/09/2017;4;J07I;T-5-7-SN-13;68.5;75.82178332;4;8.533419051
OT01;05/09/2017;4;J08I;L-9-13-SN-10;41.33333333;250.1629417;6;12.65586792
OT01;30/08/2017;4;J08R;L-11-14-NS-30;83.75;89.89744165;8;6.570293104
OT01;05/09/2017;4;J13CI;L-9-13-SN-10;14.8;348.87;5;16.3720432
OT01;05/09/2017;4;J13I;L-9-13-SN-10;60;204.4651583;8;9.908792511
OT01;05/09/2017;4;J13R;T-9-71-PO-65;36;449.8133083;9;13.85641771
OT01;25/08/2017;4;J14CR;L-10-26-PO-30;46.33333333;1.400833333;3;1.339333333
OT01;05/09/2017;4;J18R;L-9-13-SN-10;61;248.1873666;10;9.764407753
OT01;25/08/2017;4;J19I;L-10-26-PO-30;87;170.3395541;10;8.08935369
OT01;14/09/2017;5;104R;E-32-254-SN-5;38.79166667;1271.550279;24;14.26649272
OT01;14/09/2017;5;106R;E-32-254-SN-5;25.2;262.9390021;5;14.21341951
OT01;14/09/2017;5;114R;E-32-254-SN-5;33;342.612502;7;13.71224785
OT01;14/09/2017;5;126R;E-32-254-SN-5;37.66666667;289.9276917;6;13.62464813
OT01;25/08/2017;5;210I;T-34-270-NS-8;14;248.43;4;15.4464291
OT01;25/08/2017;5;213EI;T-34-270-NS-8;15;204.1875;3;16.17
OT01;25/08/2017;5;221ER;T-34-270-NS-8;15;66.27;1;15.95565204
OT01;14/09/2017;5;712I;E-32-254-SN-5;32;132.165;3;13.00929237
OT01;25/08/2017;5;F13R;T-34-270-NS-8;15;216.09;3;16.63461596
OT01;25/08/2017;5;F15R;T-34-270-NS-8;16;202.14;3;16.08872301
OT01;01/09/2017;6;101I;T-2-9-OP-20;47.2;289.6134791;5;14.91696445
OT01;06/09/2017;6;101I;T-4-9-OP-10;33;201.2505417;4;13.90255445
OT01;06/09/2017;6;101I;L-12-25-NS-25;17.83333333;503.8990999;6;17.96189848
OT01;24/08/2017;6;102R;T-34-269-SN-10;4.666666667;62.1075;3;8.918
OT01;05/09/2017;6;104I;T-18-159-NS-25;18.75;1071.160633;12;18.5179433
OT01;05/09/2017;6;104I;E-31-254-NS-60;18.71428571;1244.338066;14;18.47826738
OT01;05/09/2017;6;104IPM;E-31-254-NS-60;18.71428571;1244.338066;14;18.47826738
OT01;30/08/2017;6;104R;E-32-254-SN-5;17.08333333;958.8357665;12;17.52013956
OT01;24/08/2017;6;104R;T-34-269-SN-10;12.05555556;1037.093666;18;14.87746063
OT01;01/09/2017;6;105I;T-30-232-PO-5;7.142857143;231.3766333;7;11.26851793
OT01;01/09/2017;6;105R;T-29-238-SN-10;21;206.5066666;2;19.91627488
OT01;26/09/2017;6;106I;T-13-104-PO-33;19.14285714;470.8904083;7;16.07559194
OT01;05/09/2017;6;106I;T-18-159-NS-25;17.8;263.9879083;5;14.24174111
OT01;26/09/2017;6;106IPM;T-13-104-PO-33;19.14285714;470.8904083;7;16.07559194
OT01;30/08/2017;6;106R;E-32-254-SN-5;16.58333333;868.4890999;12;16.6743009
OT01;01/09/2017;6;107I;T-2-9-OP-20;33;448.9220853;7;15.6961282
OT01;06/09/2017;6;107I;T-4-9-OP-10;32.16666667;317.8712417;6;14.26612633
OT01;06/09/2017;6;108I;T-12-88-SN-15;15.57142857;500.3866333;7;16.57142674
OT01;06/09/2017;6;109R;T-12-88-SN-15;15.77777778;655.0899666;9;16.72188724
OT01;05/09/2017;6;110CI;T-5-40-NS-5;15.75;289.5758333;4;16.67658929
OT01;06/09/2017;6;110I;T-13-12-NS-25;23.5;519.4428415;6;18.23682913
OT01;05/09/2017;6;110I;T-5-40-NS-5;16.33333333;454.9366666;6;17.06695002
OT01;06/09/2017;6;111I;T-13-12-NS-25;28;35.33226666;4;5.825213206
OT01;06/09/2017;6;113I;T-12-88-SN-15;16;293.4841333;4;16.78875104
OT01;06/09/2017;6;113R;T-12-426-OP-10;15.6;355.5916333;5;16.52900976
OT01;06/09/2017;6;113RPM;T-12-426-OP-10;15.6;355.5916333;5;16.52900976
OT01;05/09/2017;6;114I;E-31-254-NS-60;14;186.3225;3;15.4464291
OT01;30/08/2017;6;114R;E-32-254-SN-5;15.33333333;417.6991333;6;16.35355716
OT01;24/08/2017;6;114R;T-34-269-SN-10;14;248.43;4;15.4464291
OT01;06/09/2017;6;115I;T-12-88-SN-15;18;507.8073999;6;18.03142122
OT01;06/09/2017;6;115R;T-12-426-OP-10;14;310.5375;5;15.4464291
OT01;06/09/2017;6;115RPM;T-12-426-OP-10;14;310.5375;5;15.4464291
OT01;06/09/2017;6;117I;T-14-121-OP-20;19;464.7104083;7;15.96975492
OT01;25/08/2017;6;117R;T-14-115-OP-5;44;147.7688417;4;11.91290038
OT01;25/08/2017;6;118R;T-12-12-OP-15;18.8;445.6998999;5;18.5051384
OT01;23/08/2017;6;119I;T-20-181-NS-5;21;328.2036333;6;14.49613212
OT01;01/09/2017;6;120R;T-29-238-SN-10;29.5;242.27995;4;15.25403763
OT01;23/08/2017;6;121I;T-20-181-NS-5;33.4;246.3542604;5;13.75786704
OT01;01/09/2017;6;121R;T-29-238-SN-10;17.85714286;409.1504083;7;14.98471702
OT01;05/09/2017;6;121R;L-28-8-SN-55;24.8;259.3333167;5;14.11562871
OT01;01/09/2017;6;125I;T-30-232-PO-5;7.142857143;231.3766333;7;11.26851793
OT01;01/09/2017;6;125R;T-29-238-SN-10;16;293.4841333;4;16.78875104
OT01;05/09/2017;6;126I;T-18-159-NS-25;15.5;434.385;6;16.67699721
OT01;30/08/2017;6;126R;E-32-254-SN-5;15.66666667;409.7775;6;16.19774287
OT01;05/09/2017;6;201ER;T-4-22-SN-10;91;85.64730416;2;12.82619748
OT01;05/09/2017;6;201R;T-4-22-SN-10;39.11111111;647.8140957;9;16.62876567
OT01;16/11/2017;6;203ER;L-23-1-SN-15;62;21.33333333;1;9.05285222
OT01;25/08/2017;6;203I;T-4-19-NS-80;56.09090909;637.8999978;11;14.9257454
OT01;16/11/2017;6;203R;L-23-1-SN-15;20.08333333;1131.4173;12;19.03166812
OT01;26/09/2017;6;204R;T-22-211-SN-15;35.5;458.1807791;8;14.83301757
OT01;25/08/2017;6;208I;T-4-19-NS-80;72.33333333;150.0307687;3;13.86071428
OT01;25/08/2017;6;210I;T-34-270-NS-8;29.75;783.3206353;12;15.83562585
OT01;05/09/2017;6;212I;T-18-159-NS-25;20.4;963.4670664;10;19.23864622
OT01;25/08/2017;6;213EI;T-34-270-NS-8;14.6;325.6875;5;15.81873004
OT01;05/09/2017;6;223R;T-4-22-SN-10;36;80.95763333;2;12.47010113
OT01;31/08/2017;6;223R;L-4-18-PO-30;19.25;203.1609416;4;13.9683846
OT01;05/09/2017;6;224I;T-18-159-NS-25;13;295.0330333;5;15.05588855
OT01;23/08/2017;6;225I;L-17-24-NS-10;21.5;415.6027332;4;19.97861019
OT01;23/08/2017;6;225R;L-33-6-SN-35;14.5;128.3775;2;15.70310485
OT01;31/08/2017;6;225R;L-19-28-OP-40;17.57142857;583.5529665;7;17.89563824
OT01;30/08/2017;6;225R;L-17-22-SN-40;22;313.6440999;3;20.0407516
OT01;30/08/2017;6;225R;L-32-3-SN-70;14;62.1075;1;15.4464291
OT01;31/08/2017;6;226R;L-33-57-OP-75;30.4;296.2656375;5;15.08730641
OT01;31/08/2017;6;227I;T-18-157-OP-40;47;144.8484917;5;10.54940724
OT01;16/11/2017;6;229R;L-23-1-SN-15;14;496.86;8;15.4464291
OT01;05/09/2017;6;230R;T-4-22-SN-10;41;36.50540833;1;11.84226231
OT01;01/09/2017;6;301CR;T-27-230-SN-40;37.5;591.48635;12;13.76061397
OT01;08/09/2017;6;301I;L-1-13-PO-10;43.33333333;654.6401104;15;12.94827002
OT01;05/09/2017;6;301R;T-4-22-SN-10;37.16666667;289.0090083;6;13.60304504
OT01;01/09/2017;6;301R;T-27-230-SN-40;31.11111111;1026.746367;18;14.80305682
OT01;01/09/2017;6;307I;L-6-21-SN-25;24;624.0604;10;15.48350875
OT01;23/08/2017;6;308I;T-6-45-PO-5;21.08333333;758.9062083;12;15.5868911
OT01;05/09/2017;6;308R;T-4-22-SN-10;56;176.0763;7;9.830090205
OT01;01/09/2017;6;315EI;L-6-21-SN-25;38.85714286;336.6838167;7;13.59308937
OT01;01/09/2017;6;321R;T-29-238-SN-10;13.66666667;144.8979;3;13.62154877
OT01;01/09/2017;6;329I;T-29-238-SN-10;12;124.4208;4;10.93131906
OT01;01/09/2017;6;345I;T-29-238-SN-10;15;360.15;5;16.63461596
OT01;26/09/2017;6;401I;T-13-104-PO-33;30.66666667;479.6799999;6;17.52492838
OT01;05/09/2017;6;402I;T-9-71-PO-65;26;648.536802;10;15.7842294
OT01;31/08/2017;6;403R;T-18-157-OP-40;63;476.5054083;7;16.17115234
OT01;26/09/2017;6;405I;L-13-65-PO-125;56.5;394.1485416;6;15.8858482
OT01;08/09/2017;6;405R;T-15-135-OP-45;34;283.5199999;3;19.05404972
OT01;23/08/2017;6;406I;T-17-136-PO-5;43.8;343.0446333;5;16.23477911
OT01;05/09/2017;6;406I;T-9-71-PO-65;18.58823529;1139.422969;17;16.04627
OT01;06/09/2017;6;406R;T-17-136-OP-50;32.16666667;330.3952417;6;14.54445118
OT01;05/09/2017;6;407I;T-9-71-PO-65;41.88888889;589.0023375;9;15.85598863
OT01;25/08/2017;6;408R;T-5-29-NS-15;19.81818182;1057.4033;11;19.21675527
OT01;05/09/2017;6;409R;T-16-136-OP-40;28;667.0772686;9;16.87418816
OT01;06/09/2017;6;409R;T-14-121-OP-20;20.22222222;698.7003082;9;17.26952069
OT01;25/08/2017;6;410R;T-5-29-NS-15;15.77777778;689.4440998;9;17.15474814
OT01;06/09/2017;6;411R;T-14-121-OP-20;14;336.6841333;5;16.0835678
OT01;31/08/2017;6;412I;L-19-33-NS-45;15.75;289.5758333;4;16.67658929
OT01;31/08/2017;6;412R;L-19-28-OP-40;34;412.9320749;6;16.25997058
OT01;31/08/2017;6;418R;T-32-170-SN-4;16.33333333;449.3633333;6;16.96208606
OT01;26/09/2017;6;421I;T-13-104-PO-33;21;516.2666665;5;19.91627488
OT01;05/09/2017;6;422I;T-9-71-PO-65;25.4;310.3801333;5;15.44251482
OT01;05/09/2017;6;422IPM;T-9-71-PO-65;25.4;310.3801333;5;15.44251482
OT01;31/08/2017;6;422R;T-18-157-OP-40;49.66666667;278.8274625;6;13.36128474
OT01;23/08/2017;6;425I;T-6-45-PO-5;30;493.2041687;9;14.50935765
OT01;31/08/2017;6;425R;T-32-170-SN-4;14.08333333;762.045;12;15.61909107
OT01;23/08/2017;6;426I;T-17-136-PO-5;77.16666667;309.4396396;6;14.07564871
OT01;05/09/2017;6;426I;T-9-71-PO-65;17.33333333;728.8757666;9;17.63849687
OT01;06/09/2017;6;426R;T-17-136-OP-50;36;140.4949666;2;16.42749926
OT01;06/09/2017;6;428I;T-13-12-NS-25;56.66666667;107.8118187;3;11.74975011
OT01;22/08/2017;6;428I;T-6-7-OP-35;28;219.7465417;5;12.9936778
OT01;25/08/2017;6;428R;T-12-12-OP-15;15.66666667;444.645;6;16.87279977
OT01;01/09/2017;6;428R;T-5-7-SN-13;40.66666667;278.8208083;6;13.36112531
OT01;23/08/2017;6;429I;T-6-45-PO-5;15.33333333;813.87;12;16.14146573
OT01;25/08/2017;6;429R;T-14-115-OP-5;27.2;317.8651;5;15.62760742
OT01;31/08/2017;6;429R;T-32-170-SN-4;16.5;459.7358333;6;17.15673423
OT01;22/08/2017;6;429R;T-6-7-OP-35;15.28571429;470.415;7;16.06747497
OT01;23/08/2017;6;430I;T-6-45-PO-5;29.28571429;582.9333332;7;17.88613466
OT01;23/08/2017;6;430I;T-17-136-PO-5;80.33333333;300.48;3;19.61567373
OT01;25/08/2017;6;430R;T-14-115-OP-5;21;722.7733331;7;19.91627488
OT01;23/08/2017;6;435I;T-6-45-PO-5;16;835.5825;11;17.08261671
OT01;08/09/2017;6;435R;T-15-135-OP-45;46;44.96940833;1;13.14360982
OT01;24/08/2017;6;501I;T-19-116-PO-10;42.85714286;312.5701833;7;13.09727134
OT01;05/09/2017;6;502R;T-16-136-OP-40;14;661.0508333;10;15.9357864
OT01;06/09/2017;6;502R;T-14-121-OP-20;17.8;653.7226333;10;15.8472107
OT01;08/09/2017;6;502R;T-15-135-OP-45;32.5;192.3976333;4;13.59333245
OT01;23/08/2017;6;503I;T-10-64-PO-12;18;525.8499999;6;18.3489571
OT01;23/08/2017;6;503IPM;T-10-64-PO-12;18;525.8499999;6;18.3489571
OT01;23/08/2017;6;504I;T-10-64-PO-12;15.5;453.8199999;6;17.04599128
OT01;24/08/2017;6;504I;T-19-116-PO-10;32.33333333;523.3599999;6;18.30546264
OT01;31/08/2017;6;505R;T-18-157-OP-40;47;424.3108166;10;12.76727235
OT01;23/08/2017;6;507I;T-10-64-PO-12;11;319.3433333;6;14.29912205
OT01;26/09/2017;6;509I;L-13-65-PO-125;15;338.6625;5;16.13075237
OT01;25/08/2017;6;510I;L-10-26-PO-30;49.33333333;124.9520417;3;12.64931834
OT01;31/08/2017;6;513R;T-18-157-OP-40;42.55555556;540.5951999;9;15.19045943
OT01;31/08/2017;6;514R;T-18-157-OP-40;49.28571429;256.846975;7;11.87255743
OT01;31/08/2017;6;514RPM;T-18-157-OP-40;49.28571429;256.846975;7;11.87255743
OT01;25/08/2017;6;516I;L-10-26-PO-30;47.4;173.7959;5;11.55555563
OT01;23/08/2017;6;517I;T-10-64-PO-12;11.25;208.9275;4;14.16523812
OT01;23/08/2017;6;517IPM;T-10-64-PO-12;11.25;208.9275;4;14.16523812
OT01;31/08/2017;6;517R;L-19-28-OP-40;15;352.9875;5;16.46837442
OT01;23/08/2017;6;518I;T-10-64-PO-12;10;144.06;3;13.58210705
OT01;24/08/2017;6;518I;T-19-116-PO-10;35;317.592275;6;14.25986491
OT01;05/09/2017;6;712R;E-31-254-NS-60;14;121.5;2;15.27668812
OT01;31/08/2017;6;B01R;L-4-18-PO-30;46.75;85.25550833;4;9.048723125
OT01;05/09/2017;6;B02R;T-4-22-SN-10;15;144.06;2;16.63461596
OT01;08/09/2017;6;B03I;L-1-13-PO-10;28.63636364;629.8623333;11;14.83141365
OT01;05/09/2017;6;B03I;T-5-40-NS-5;15;720.3;10;16.63461596
OT01;25/08/2017;6;B03R;T-5-29-NS-15;13.5;648.27;10;15.78098233
OT01;01/09/2017;6;B09R;T-5-7-SN-13;15;360.15;5;16.63461596
OT01;01/09/2017;6;B10I;T-2-9-OP-20;17.5;218.8111333;6;11.83627792
OT01;23/08/2017;6;B11R;T-6-45-PO-5;15;360.15;5;16.63461596
OT01;23/08/2017;6;B12R;T-6-45-PO-5;15;360.15;5;16.63461596
OT01;01/09/2017;6;B12R;L-6-21-SN-25;15.5;307.1712;6;14.02396094
OT01;31/08/2017;6;B12R;L-4-18-PO-30;33.25;226.6744083;4;14.75459595
OT01;05/09/2017;6;B14R;T-4-22-SN-10;16.33333333;206.6175;3;16.2659336
OT01;31/08/2017;6;B19I;L-4-18-PO-30;14.25;251.3847;4;15.53801358
OT01;23/08/2017;6;B21R;T-6-45-PO-5;15;504.21;7;16.63461596
OT01;31/08/2017;6;B22R;L-4-18-PO-30;15;186.7494;4;13.39231585
OT01;05/09/2017;6;B23R;T-4-22-SN-10;21;50.98123333;2;9.895693658
OT01;08/09/2017;6;B24I;L-1-13-PO-10;36.25;109.7969417;4;10.26883551
OT01;05/09/2017;6;B24R;T-4-22-SN-10;13.5;107.3247;2;14.3578997
OT01;01/09/2017;6;B27I;T-2-9-OP-20;22.8;117.649;5;9.507474937
OT01;05/09/2017;6;B27R;T-4-22-SN-10;16.5;121.5706333;4;10.80538922
OT01;23/08/2017;6;C01I;T-17-136-PO-5;72.2;31.29433333;5;4.903474501
OT01;05/09/2017;6;C01R;T-16-136-OP-40;42.7;305.710025;10;10.83704587
OT01;06/09/2017;6;C01R;T-17-136-OP-50;40;292.9456667;7;12.67945511
OT01;23/08/2017;6;C03I;L-17-24-NS-10;13;225.2064;5;13.15410891
OT01;30/08/2017;6;C03R;L-17-22-SN-40;24.8;110.8861833;5;9.23017185
OT01;05/09/2017;6;C05I;T-16-136-OP-40;24.375;249.639675;8;10.94883427
OT01;24/08/2017;6;C05R;T-19-116-PO-10;24.14285714;204.1460417;7;10.58467513
OT01;24/08/2017;6;C07R;T-19-116-PO-10;19.4;543.4647;10;14.44913143
OT01;06/09/2017;6;C08I;L-16-10-NS-50;12;141.1788;4;11.64423117
OT01;05/09/2017;6;C08R;T-16-136-OP-40;3;35.2947;4;5.822115585
OT01;23/08/2017;6;C09I;L-17-24-NS-10;8.666666667;183.9141;6;10.85145464
OT01;06/09/2017;6;C12I;L-16-10-NS-50;9;105.8841;4;10.0842
OT01;05/09/2017;6;C12R;T-16-136-OP-40;6;70.5894;4;8.233714821
OT01;05/09/2017;6;C13R;T-16-136-OP-40;6;35.2947;2;8.233714821
OT01;06/09/2017;6;C14R;L-16-10-NS-50;16;702.27;9;17.31357987
OT01;30/08/2017;6;C16I;L-17-22-SN-40;22.33333333;241.3136417;6;12.43000728
OT01;05/09/2017;6;C16R;T-16-136-OP-40;19.25;349.2629667;8;12.95052418
OT01;23/08/2017;6;C16R;L-17-24-NS-10;47.5;91.736175;2;13.27429263
OT01;06/09/2017;6;C17R;L-16-10-NS-50;6;35.2947;2;8.233714821
OT01;05/09/2017;6;C19R;T-16-136-OP-40;9;105.8841;4;10.0842
OT01;31/08/2017;6;D01I;L-19-33-NS-45;13;128.5956;3;12.83241802
OT01;31/08/2017;6;D01IPM;L-19-33-NS-45;13;128.5956;3;12.83241802
OT01;24/08/2017;6;D02I;T-18-153-PO-55;12;318.4758;7;13.22042053
OT01;24/08/2017;6;D02IPM;T-18-153-PO-55;12;318.4758;7;13.22042053
OT01;31/08/2017;6;D03R;T-18-157-OP-40;39.11111111;350.5534083;9;12.23240675
OT01;31/08/2017;6;D03R;L-19-37-SN-5;29.8;222.6852;5;13.08027113
OT01;05/09/2017;6;D07I;L-32-23-OP-45;14.5;116.3727;2;14.95087563
OT01;24/08/2017;6;D08R;T-19-116-PO-10;21.14285714;370.0269;7;14.25028992
OT01;31/08/2017;6;D08R;L-19-33-NS-45;13.33333333;280.263;6;13.39563574
OT01;31/08/2017;6;D09I;L-19-37-SN-5;46.4;90.188775;5;8.324292139
OT01;31/08/2017;6;D11I;L-19-28-OP-40;13;214.326;5;12.83241802
OT01;30/08/2017;6;D11I;L-17-22-SN-40;25.5;209.736;6;11.58822547
OT01;23/08/2017;6;D11R;L-17-24-NS-10;14.2;275.6106;5;14.55187741
OT01;30/08/2017;6;D12I;L-32-3-SN-70;14;62.1075;1;15.4464291
OT01;30/08/2017;6;D14I;L-32-3-SN-70;13;42.8652;1;12.83241802
OT01;24/08/2017;6;D15R;T-19-116-PO-10;11.33333333;244.9683;6;12.52377886
OT01;05/09/2017;6;D17I;L-32-23-OP-45;24.66666667;159.578775;3;14.29496207
OT01;31/08/2017;6;D18I;L-19-28-OP-40;15.14285714;453.2679;7;15.77191883
OT01;31/08/2017;6;D18R;L-19-33-NS-45;11;336.8952;7;13.59735584
OT01;31/08/2017;6;D18RPM;L-19-33-NS-45;11;336.8952;7;13.59735584
OT01;05/09/2017;6;D20I;L-32-23-OP-45;37;63.774;2;11.06784077
OT01;31/08/2017;6;E01I;L-33-57-OP-75;15;360.15;5;16.63461596
OT01;23/08/2017;6;E09I;L-33-6-SN-35;30;114.3676333;2;14.82151646
OT01;23/08/2017;6;E11I;L-33-6-SN-35;18.75;186.3976333;4;13.37969682
OT01;23/08/2017;6;E13I;L-33-6-SN-35;15;360.15;5;16.63461596
OT01;23/08/2017;6;E16I;L-33-6-SN-35;21;330.4576333;5;15.93415228
OT01;25/08/2017;6;F03CR;L-34-40-PO-150;18;58.08;1;14.93720616
OT01;25/08/2017;6;F03R;L-34-40-PO-150;15.2;323.64;5;15.76892783
OT01;23/08/2017;6;F05R;L-33-6-SN-35;14.6;331.83;5;15.96720469
OT01;25/08/2017;6;F10I;L-34-40-PO-150;28.5;579.6814333;10;14.9228154
OT01;25/08/2017;6;F13I;L-34-40-PO-150;38.33333333;430.5993417;9;13.55724665
OT01;25/08/2017;6;F13R;T-34-270-NS-8;40.28571429;309.1261083;7;13.0249149
OT01;25/08/2017;6;F15R;T-34-270-NS-8;20.5;388.5376333;6;15.77237127
OT01;25/08/2017;6;F16R;L-34-40-PO-150;13.66666667;133.4907;3;13.07437536
OT01;24/08/2017;6;F19I;T-34-269-SN-10;10.57142857;324.4275;7;13.34338083
OT01;24/08/2017;6;F24I;T-34-269-SN-10;15.66666667;169.0467;3;14.71291726
OT01;01/09/2017;6;H03R;T-29-238-SN-10;13.2;237.3756;5;13.50482954
OT01;01/09/2017;6;H03R;T-30-232-PO-5;3.75;72.03;4;8.317307978
OT01;01/09/2017;6;H06I;T-29-238-SN-10;10.8;206.2704;5;12.58895046
OT01;05/09/2017;6;H06I;L-28-8-SN-55;38;91.89403333;3;10.84773584
OT01;05/09/2017;6;H09I;L-28-8-SN-55;13.5;206.2704;4;14.0748745
OT01;01/09/2017;6;H12I;T-29-238-SN-10;15;216.09;3;16.63461596
OT01;05/09/2017;6;H12I;L-28-8-SN-55;45;173.532275;4;12.90970166
