OT;Medición;Folio;Punto;COD TSTGO;SIMPT;POE;Comuna;Nombre_Parada;Eje;Sentido;x;y;Fecha;Medidor;Hora;MH;Periodo;PPU;Plazas;Tipo_Bus;UN;Servicio;Sentido_Servicio;TOC_Antes;%_TOC_Antes;Pasajeros_Antes;Bus_Detiene;TOC_Después;%_TOC_Después;Pasajeros_Después;id_punto
OT25;Paradero;270;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263745;-70.6618234;08/10/2019;Francisco Rojas Calderon;6:47:44;06:30;4;FLXR18;46;A1;U3;329;I;4B;0.90;41.40;1;1B;0.24;11.04;5_PM_PO
OT25;Paradero;324;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263985;-70.6618961;08/10/2019;Francisco Rojas Calderon;9:11:30;09:00;5;FLXR23;46;A1;U3;329;I;4A;0.90;41.40;1;1B;0.24;11.04;
OT25;Paradero;295;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263855;-70.6618868;08/10/2019;Francisco Rojas Calderon;7:49:52;07:30;4;ZN5371;46;A1;U3;329;I;4A;0.90;41.40;1;3;0.80;36.80;5_PM_PO
OT25;Paradero;277;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263635;-70.6618986;08/10/2019;Francisco Rojas Calderon;7:05:14;07:00;4;BJFK13;91;B2;U2;G01;I;2;0.45;40.95;1;1A;0.15;13.93;5_PM_PO
OT25;Paradero;315;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263731;-70.6619047;08/10/2019;Francisco Rojas Calderon;8:47:02;08:30;5;BJFK64;91;B2;U2;G01;I;4A;0.77;69.64;1;2;0.45;40.95;
OT25;Paradero;322;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263819;-70.6618643;08/10/2019;Francisco Rojas Calderon;9:08:08;09:00;5;BJFP21;91;B2;U2;G01;I;1A;0.15;13.93;1;0;0.00;0.00;
OT25;Paradero;320;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263688;-70.6619026;08/10/2019;Francisco Rojas Calderon;9:02:50;09:00;5;CJRL19;101;B2;U2;G01;I;3;0.61;61.84;1;1A;0.15;15.46;
OT25;Paradero;285;5;L-26-10-30-PO;PG659;;;;;PO;-33.526388;-70.6619374;08/10/2019;Francisco Rojas Calderon;7:22:05;07:00;4;CJRL46;50;A1;U2;G01;I;4A;0.90;45.00;1;2;0.60;30.00;5_PM_PO
OT25;Paradero;299;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263651;-70.6619061;08/10/2019;Francisco Rojas Calderon;8:00:20;08:00;4;CJRL67;101;B2;U2;G01;I;4A;0.77;77.30;1;1B;0.15;15.46;5_PM_PO
OT25;Paradero;292;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263858;-70.6618867;08/10/2019;Francisco Rojas Calderon;7:46:08;07:30;4;CJRL71;50;A1;U2;G01;I;4A;0.90;45.00;1;2;0.60;30.00;5_PM_PO
OT25;Paradero;326;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263694;-70.6618011;08/10/2019;Francisco Rojas Calderon;9:19:50;09:00;5;CJRL81;50;A1;U2;G01;I;4B;0.90;45.00;1;1B;0.24;12.00;
OT25;Paradero;279;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263688;-70.6618928;08/10/2019;Francisco Rojas Calderon;7:06:37;07:00;4;CJRL82;50;A1;U2;G01;I;2;0.60;30.00;1;1A;0.24;12.00;5_PM_PO
OT25;Paradero;328;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263619;-70.6618363;08/10/2019;Francisco Rojas Calderon;9:22:46;09:00;5;CJRP68;50;A1;U2;G01;I;3;0.80;40.00;1;1A;0.24;12.00;
OT25;Paradero;288;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263612;-70.6618968;08/10/2019;Francisco Rojas Calderon;7:32:45;07:30;4;CJRP68;50;A1;U2;G01;I;4B;0.90;45.00;1;2;0.60;30.00;5_PM_PO
OT25;Paradero;330;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263862;-70.661819;08/10/2019;Francisco Rojas Calderon;9:31:16;09:30;6;CJRP73;50;A1;U2;G01;I;2;0.60;30.00;1;1A;0.24;12.00;5_FP_PO
OT25;Paradero;268;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263879;-70.6618423;08/10/2019;Francisco Rojas Calderon;6:40:06;06:30;4;CJRP94;50;A1;U2;G01;I;4B;0.90;45.00;1;0;0.00;0.00;5_PM_PO
OT25;Paradero;311;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263946;-70.6618385;08/10/2019;Francisco Rojas Calderon;8:33:46;08:30;5;CJRR33;50;A1;U2;G01;I;4B;0.90;45.00;1;1B;0.24;12.00;
OT25;Paradero;318;5;L-26-10-30-PO;PG659;;;;;PO;-33.5264015;-70.6618569;08/10/2019;Francisco Rojas Calderon;8:59:08;08:30;5;CJRR91;50;A1;U2;G01;I;4B;0.90;45.00;1;2;0.60;30.00;
OT25;Paradero;280;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263606;-70.6619307;08/10/2019;Francisco Rojas Calderon;7:09:39;07:00;4;CJRS74;50;A1;U2;G01;I;3;0.80;40.00;1;1A;0.24;12.00;5_PM_PO
OT25;Paradero;304;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263666;-70.6618837;08/10/2019;Francisco Rojas Calderon;8:16:05;08:00;4;CJRW86;50;A1;U2;G01;I;2;0.60;30.00;0;2;0.60;30.00;5_PM_PO
OT25;Paradero;264;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263781;-70.6618554;08/10/2019;Francisco Rojas Calderon;6:32:17;06:30;4;ZN6264;94;B2;U2;G01;I;4B;0.77;71.94;1;1A;0.15;14.39;5_PM_PO
OT25;Paradero;309;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263946;-70.6618556;08/10/2019;Francisco Rojas Calderon;8:26:46;08:00;4;ZN6618;94;B2;U2;G01;I;3;0.61;57.55;1;1B;0.15;14.39;5_PM_PO
OT25;Paradero;275;5;L-26-10-30-PO;PG659;;;;;PO;-33.5263258;-70.6619798;08/10/2019;Francisco Rojas Calderon;7:02:57;07:00;4;ZN6618;94;B2;U2;G01;I;4A;0.77;71.94;1;1B;0.15;14.39;5_PM_PO
